sector_position,sector,boundary,denominator_role,extension,stressor,unit,value,monetary_output,intensity
46,CPA_K65,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,91.40645330461022,365166.06000000006,0.0002503147562635208
47,CPA_K66,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,116.214270147649,323493.51,0.0003592476094733679
48,CPA_L68B,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,371.80864942938734,2104988.24,0.00017663217416805487
49,CPA_M69_70,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,1608.1230222607817,1049843.1700000002,0.0015317745242470662
50,CPA_M71,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,677.8523660964888,442527.5100000001,0.001531774524247066
51,CPA_M72,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,326.30786379473005,426771.72000000003,0.0007645957979472728
52,CPA_M73,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,296.01928688254657,193252.52000000002,0.001531774524247066
53,CPA_M74_75,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,260.4034919336851,170001.18999999997,0.001531774524247066
54,CPA_N77,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,434.3777404562169,513070.95000000007,0.0008466231433610047
55,CPA_N78,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,353.64495083962606,230872.71999999997,0.001531774524247066
56,CPA_N79,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,50.67020911104478,111872.10999999999,0.0004529297705303384
57,CPA_N80-82,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,948.454550672318,619186.79,0.0015317745242470662
58,CPA_O,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,1498.0230222592904,1247478.41,0.0012008408404112505
59,CPA_P,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,437.0389671462417,850532.2199999999,0.0005138417532803657
60,CPA_Q86,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,593.5612658848524,1171302.74,0.0005067530755412153
61,CPA_Q87_88,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,256.23294269644936,505636.68000000005,0.0005067530755412153
62,CPA_R90-92,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,208.1607590984964,208144.17999999996,0.0010000796519916936
63,CPA_R93,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,155.58208143565565,155569.69,0.0010000796519916936
64,CPA_S94,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,139.2425313172233,142922.59999999998,0.0009742513172669913
65,CPA_S95,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,3.476375922292589,42725.38,8.136559399337322e-05
66,CPA_S96,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,156.42304515341667,180135.0,0.0008683656432865166
67,CPA_T,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,0.480474888632556,46416.880000000005,1.0351296524724538e-05
68,CPA_U,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,,0.0,
1,CPA_A01,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,34881676.1191458,520627.7400000002,66.99926538517869
2,CPA_A02,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,1455030.9179609756,64098.44999999998,22.69993920228922
3,CPA_A03,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,957052.6546325427,14008.75,68.31820502418435
4,CPA_B,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,920281.364376007,114450.21999999996,8.04088768353619
5,CPA_C10-12,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,2486240.7635543724,1315972.2000000002,1.889280612124156
6,CPA_C13-15,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,265571.14213535166,225504.66999999998,1.177674689111102
7,CPA_C16,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,492383.4309849221,174012.01,2.829594526176222
8,CPA_C17,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,572032.7408098393,223060.68000000005,2.5644714290740946
9,CPA_C18,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,48420.20276079047,61138.280000000006,0.7919784913934521
10,CPA_C19,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,9063267.4052482,537521.6699999999,16.86121306560199
11,CPA_C20_BIODIESEL,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,35157.30767297847,12035.877431135317,2.921042348107574
12,CPA_C20_BIOGASOLINE,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,8799.443461296332,3284.655401011524,2.6789548330051622
13,CPA_C20_OTHER_LIQUID_BIOFUELS,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,3134.1248820867213,561.4037298550495,5.582657747742307
14,CPA_C20_others,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,2682610.213564009,645655.5434379983,4.154862822488286
15,CPA_C21,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,683306.7456213062,347543.11,1.96610643675631
16,CPA_C22,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,407633.1513591469,347824.78,1.1719497137585968
17,CPA_C23,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,7295636.045183758,250877.74,29.08044390540092
18,CPA_C24,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,2227006.703939651,515056.5200000001,4.323810334329234
19,CPA_C25,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,529618.5265793737,600795.8699999999,0.8815282411634648
20,CPA_C26,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,634031.6178583478,388419.83999999997,1.6323358195563538
21,CPA_C27,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,460685.88611071225,356419.89,1.292536974046853
22,CPA_C28,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,466013.1083462082,689764.96,0.6756114551632314
23,CPA_C29,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,470130.2865702777,895061.1800000002,0.5252493316381766
24,CPA_C30,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,220519.42677777968,238203.44,0.9257608822852419
25,CPA_C31_32,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,495509.3851920622,273649.43999999994,1.8107451094804443
26,CPA_C33,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,479663.9525802967,324670.86,1.4773852897679107
27,CPA_D_BIOGAS,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,33254.75154029447,5971.907414866319,5.568530995224559
28,CPA_D_others,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,15208164.716014255,1057423.7925851336,14.38227967126987
29,CPA_E36,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,344082.5419493191,65514.520000000004,5.252004318268973
30,CPA_E37-39,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,6603814.624679404,322102.99999999994,20.502182918753952
31,CPA_F,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,5306278.907226899,2275574.0300000003,2.3318419164886053
32,CPA_G45,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,998007.8089334168,393307.63,2.5374738062758073
33,CPA_G46,scope_production,target_domestic_output,air_emissions,CH4 - combustion - air,kg,5849481.571874421,1751108.5299999998,3.340444907703363
